30,417,176,18,51,0.24118
30,422,169,20,65,0.22536
30,434,88,13,28,0.17961
30,137,177,0,21,0.17955
30,519,157,20,18,0.17679
30,546,178,1,28,0.17516
30,146,169,0,21,0.1737
30,139,179,0,28,0.17125
30,529,167,11,24,0.1702
30,127,179,0,27,0.16872
30,170,150,11,28,0.16828
30,262,160,10,25,0.16773
30,108,177,0,22,0.16638
30,598,167,1,31,0.16572
30,115,182,0,26,0.16568
30,98,186,1,26,0.16416
30,107,181,1,25,0.16229
30,138,170,0,20,0.16154
30,422,171,6,46,0.16048
30,129,181,0,31,0.16039
30,545,167,1,24,0.16024
30,146,176,0,30,0.16023
30,159,167,0,22,0.16008
30,117,183,0,29,0.15984
30,141,180,0,32,0.15949
30,146,176,0,22,0.15785
30,148,179,1,29,0.15658
30,547,173,0,26,0.15451
30,557,177,1,29,0.15449
30,424,170,4,29,0.1544
30,169,177,2,29,0.15395
30,426,174,1,38,0.15384
30,150,181,1,33,0.15347
30,420,183,1,32,0.15319
30,430,79,13,29,0.15298
30,157,174,0,23,0.15253
30,535,175,1,29,0.15251
30,100,180,1,32,0.15177
30,166,174,0,32,0.15102
30,165,171,0,26,0.15075
30,258,154,0,37,0.15062
30,605,169,1,31,0.15058
30,110,180,1,30,0.15052
30,167,175,3,24,0.15051
30,547,180,1,33,0.14968
30,99,183,0,25,0.14961
30,167,167,1,24,0.14929
30,524,162,15,18,0.14762
30,417,161,0,24,0.14729
30,7,178,1,22,0.14726
30,418,174,6,25,0.14675
30,98,175,0,22,0.14662
30,159,176,1,32,0.14645
30,120,178,1,31,0.14645
30,141,175,0,32,0.14562
30,637,165,0,52,0.14518
30,467,172,2,42,0.14515
30,567,174,1,31,0.14492
30,543,167,5,22,0.14437
30,149,177,1,26,0.1443
30,128,172,0,19,0.14419
30,135,182,0,25,0.14415
30,108,187,0,22,0.14409
30,157,175,0,29,0.14397
30,418,181,1,42,0.14396
30,116,184,0,30,0.14378
30,606,172,1,33,0.14369
30,597,171,1,40,0.14339
30,108,183,0,25,0.14291
30,159,174,0,21,0.14256
30,160,156,0,25,0.14254
30,68,176,1,22,0.14207
30,138,181,1,32,0.14187
30,120,182,0,27,0.14178
30,125,183,0,24,0.14121
30,145,176,0,24,0.14079
30,127,170,2,17,0.14076
30,617,165,0,35,0.14047
30,252,154,1,43,0.14034
30,140,177,0,25,0.14033
30,419,176,2,35,0.1403
30,601,171,0,40,0.14022
30,139,175,0,20,0.14019
30,426,175,0,30,0.14012
30,417,175,7,49,0.13985
30,108,170,9,16,0.13982
30,262,159,5,24,0.13972
30,173,147,11,22,0.13935
30,147,181,1,32,0.13921
30,7,181,1,27,0.13907
30,141,178,0,23,0.13893
30,261,153,1,34,0.13818
30,109,183,0,27,0.13806
30,6,161,0,35,0.13803
30,89,186,1,26,0.13799
30,567,165,0,25,0.13798
30,135,177,0,23,0.13774
30,115,178,1,21,0.13756
30,437,167,2,31,0.13749
30,418,172,1,26,0.13743
30,128,174,1,19,0.13728
30,118,182,0,26,0.13724
30,606,170,1,41,0.13708
30,269,163,10,22,0.13704
30,437,81,1,47,0.13704
30,153,176,1,24,0.13667
30,536,182,1,33,0.1366
30,264,159,1,28,0.13655
30,533,170,2,26,0.13638
30,146,180,0,26,0.13632
30,109,178,1,21,0.13628
30,5,176,1,34,0.13578
30,97,180,1,26,0.13573
30,169,134,12,30,0.13548
30,130,177,1,32,0.13547
30,439,82,1,54,0.13525
30,587,168,1,30,0.13523
30,367,177,0,36,0.13508
30,586,173,1,39,0.13492
30,68,179,1,23,0.13479
30,347,175,0,38,0.13475
30,59,174,1,24,0.13473
30,114,183,0,24,0.13469
30,148,175,1,20,0.13467
30,396,176,5,29,0.13467
30,158,178,1,29,0.13464
30,416,172,5,27,0.13436
30,387,178,0,33,0.13435
30,521,164,12,23,0.13407
30,378,176,0,29,0.13401
30,173,166,7,21,0.13386
30,610,171,1,39,0.13357
30,437,87,1,84,0.13338
30,557,171,0,28,0.13334
30,377,178,0,35,0.13328
30,487,164,1,33,0.13324
30,7,131,0,57,0.13317
30,6,172,0,31,0.13315
30,577,173,1,33,0.1331
30,548,170,2,27,0.13301
30,167,155,1,27,0.133
30,51,180,1,34,0.13293
30,102,170,10,16,0.13282
30,7,141,0,52,0.13269
30,368,176,0,30,0.13251
30,275,166,7,17,0.13231
30,280,162,12,23,0.13222
30,534,169,4,27,0.13218
30,358,175,0,31,0.13218
30,607,169,1,50,0.13211
30,570,182,1,41,0.13181
30,478,166,1,32,0.13142
30,262,153,0,39,0.13141
30,617,171,0,35,0.13136
30,404,155,2,27,0.13114
30,350,175,0,37,0.13094
30,448,141,0,33,0.13091
30,534,182,5,32,0.13059
30,558,183,1,43,0.1305
30,109,180,1,27,0.13037
30,165,170,6,21,0.13034
30,92,185,1,30,0.13023
30,248,147,1,43,0.13017
30,60,181,1,31,0.13016
30,590,177,0,40,0.13008
30,599,158,10,25,0.13007
30,443,71,27,32,0.12992
30,435,88,17,73,0.12988
30,88,175,0,22,0.12988
30,117,178,1,21,0.12983
30,406,166,1,20,0.12979
30,397,179,1,39,0.12968
30,567,176,1,36,0.12967
30,420,177,7,33,0.12966
30,132,178,0,23,0.1294
30,265,163,11,26,0.1294
30,90,177,1,24,0.12939
30,419,177,1,28,0.12909
30,479,173,0,39,0.12901
30,358,179,1,34,0.12894
30,127,182,1,37,0.12883
30,477,167,0,39,0.12867
30,60,184,1,23,0.12862
30,107,185,1,35,0.12846
30,241,148,1,44,0.12836
30,336,176,0,37,0.12801
30,600,164,1,29,0.12789
30,459,169,2,44,0.12787
30,489,173,0,35,0.1278
30,591,173,0,38,0.12752
30,376,178,0,41,0.12748
30,596,161,5,24,0.12739
30,456,62,24,32,0.12725
30,577,177,1,42,0.12723
30,124,178,1,22,0.12704
30,601,177,0,41,0.12697
30,167,131,0,45,0.12696
30,276,162,8,17,0.12692
30,350,179,0,35,0.12688
30,438,104,1,64,0.12677
60,168,168,0,28,0.19124
60,605,157,3,56,0.18732
60,128,172,0,20,0.17513
60,136,174,1,31,0.17148
60,176,168,1,29,0.17132
60,128,176,1,30,0.16919
60,136,168,0,23,0.16831
60,167,173,0,33,0.16819
60,99,177,0,29,0.16712
60,107,176,0,29,0.1651
60,136,174,1,38,0.16278
60,147,176,1,37,0.16179
60,129,175,0,25,0.16176
60,117,177,0,29,0.16138
60,87,179,0,28,0.15972
60,279,157,10,29,0.15881
60,613,166,4,79,0.15878
60,538,167,0,38,0.15788
60,118,180,0,34,0.15775
60,170,173,1,36,0.15767
60,161,173,1,37,0.15713
60,501,164,11,53,0.15685
60,534,161,5,30,0.15549
60,275,155,9,31,0.15503
60,159,169,0,28,0.15355
60,179,172,1,36,0.15351
60,99,181,1,32,0.15296
60,130,179,0,35,0.15295
60,607,156,1,40,0.15221
60,140,169,1,35,0.15212
60,157,173,0,32,0.15166
60,623,159,3,70,0.15119
60,518,163,0,42,0.15108
60,170,170,0,23,0.15081
60,141,172,0,36,0.15047
60,160,156,0,32,0.14941
60,125,174,0,25,0.1493
60,107,180,1,33,0.14899
60,160,170,1,25,0.14888
60,134,171,1,22,0.14887
60,75,178,3,30,0.14877
60,540,161,9,30,0.14875
60,28,176,1,23,0.14873
60,148,175,1,33,0.1484
60,276,153,0,43,0.14824
60,506,162,5,43,0.14819
60,149,180,1,34,0.14801
60,160,176,1,32,0.14792
60,167,159,0,28,0.14775
60,156,174,1,38,0.1473
60,268,146,1,51,0.14699
60,179,172,1,30,0.14699
60,132,172,0,33,0.14685
60,76,179,0,27,0.14661
60,542,163,25,27,0.14617
60,107,172,1,19,0.14597
60,637,187,1,94,0.14589
60,98,173,1,25,0.14567
60,118,178,0,29,0.1455
60,138,171,1,29,0.14479
60,545,166,1,39,0.14473
60,35,181,0,26,0.14473
60,130,172,1,22,0.14467
60,117,175,0,24,0.14415
60,178,168,1,24,0.1441
60,496,3,17,81,0.144
60,137,175,1,33,0.14393
60,60,178,11,31,0.14372
60,105,169,3,17,0.14315
60,131,174,0,26,0.14295
60,499,163,1,36,0.14281
60,537,170,1,43,0.14256
60,360,175,0,38,0.14226
60,503,159,3,65,0.14211
60,106,172,0,19,0.14189
60,488,168,0,36,0.14172
60,136,171,2,23,0.14157
60,150,173,1,37,0.14138
60,140,178,1,36,0.14095
60,596,158,0,41,0.1402
60,166,173,1,39,0.14007
60,74,150,4,35,0.13987
60,368,174,0,32,0.13924
60,432,32,12,32,0.13898
60,319,167,1,30,0.13882
60,116,175,0,17,0.13878
60,73,175,6,25,0.13865
60,176,158,1,29,0.13833
60,508,160,2,39,0.13781
60,117,179,1,34,0.13771
60,142,172,1,27,0.13766
60,147,172,1,42,0.13761
60,100,174,1,30,0.13706
60,257,132,0,30,0.13683
60,357,173,0,40,0.13674
60,145,175,0,30,0.13653
60,617,149,0,32,0.13646
60,8,211,10,30,0.13634
60,637,188,1,100,0.13597
60,99,172,1,21,0.13596
60,377,177,0,35,0.13596
60,635,174,1,67,0.13578
60,359,177,0,42,0.13572
60,598,154,1,38,0.1357
60,37,184,0,30,0.13556
60,88,181,0,32,0.13525
60,478,172,0,32,0.13507
60,465,169,6,27,0.13503
60,506,160,0,24,0.13503
60,216,131,1,58,0.13489
60,438,173,1,33,0.13483
60,147,153,2,27,0.13476
60,108,173,1,26,0.13475
60,159,144,0,37,0.13442
60,136,178,0,28,0.13436
60,350,175,0,39,0.13425
60,271,154,1,46,0.13419
60,89,176,1,31,0.13404
60,517,164,1,33,0.13403
60,168,158,2,26,0.13397
60,489,164,1,34,0.13395
60,617,156,1,57,0.13389
60,176,174,1,38,0.13389
60,538,162,2,36,0.13381
60,456,172,0,32,0.13348
60,139,170,2,23,0.13342
