30,349,181,0,23,0.17621
30,438,185,0,30,0.1713
30,437,186,0,35,0.17129
30,351,182,1,30,0.16958
30,409,185,2,43,0.16659
30,508,53,11,53,0.16631
30,447,183,0,31,0.16622
30,357,185,1,27,0.16349
30,446,186,0,35,0.16299
30,359,185,2,27,0.16281
30,312,183,12,26,0.16188
30,53,189,18,41,0.16071
30,359,183,7,28,0.16065
30,497,177,0,53,0.15948
30,498,179,0,43,0.1589
30,357,183,0,24,0.15851
30,331,181,5,24,0.15795
30,408,186,0,41,0.15747
30,418,184,1,44,0.15601
30,457,180,0,34,0.1559
30,487,183,1,38,0.15529
30,573,241,24,72,0.15526
30,321,183,16,29,0.15523
30,518,172,1,48,0.15461
30,351,182,0,22,0.15437
30,349,183,1,26,0.15357
30,488,182,1,45,0.1533
30,505,173,1,49,0.15007
30,506,164,1,54,0.15007
30,386,189,1,36,0.14817
30,428,186,0,36,0.1476
30,416,184,0,44,0.14752
30,416,185,0,52,0.1473
30,476,184,1,43,0.14688
30,416,183,0,51,0.1457
30,377,183,1,29,0.1457
30,585,231,3,113,0.14555
30,410,185,1,37,0.14333
30,76,188,17,41,0.14311
30,303,184,10,27,0.14292
30,353,187,1,28,0.14242
30,477,183,1,38,0.14191
30,467,182,0,38,0.14179
30,456,183,0,37,0.14173
30,518,158,1,58,0.14052
30,309,184,10,28,0.13995
30,600,157,0,42,0.13969
30,590,161,0,47,0.13864
30,417,181,1,34,0.13863
30,129,190,15,32,0.13856
30,358,184,3,19,0.1376
30,277,186,6,25,0.13737
30,417,186,0,35,0.13722
30,305,181,3,32,0.13704
30,477,179,1,35,0.13674
30,505,56,10,52,0.13657
30,66,190,16,39,0.13655
30,431,182,0,39,0.13649
30,437,184,1,43,0.13557
30,430,180,1,35,0.13524
30,449,182,1,45,0.13498
30,385,184,1,36,0.13497
30,375,179,7,31,0.13496
30,361,186,1,31,0.13469
30,518,173,18,36,0.13459
30,5,190,18,24,0.13377
30,323,182,8,24,0.13362
30,397,187,0,40,0.1335
30,581,163,0,42,0.13268
30,447,181,0,26,0.13258
30,158,183,11,24,0.13159
30,356,181,0,36,0.13129
30,610,157,0,43,0.13094
30,330,185,8,29,0.13071
30,517,173,4,42,0.1303
30,362,187,2,25,0.13015
30,440,181,1,39,0.12987
30,487,177,1,37,0.12986
30,427,185,1,43,0.12949
30,494,177,7,36,0.12943
30,475,180,1,57,0.12942
30,600,160,0,50,0.12878
30,458,185,2,54,0.12877
30,449,181,1,39,0.12871
30,486,53,0,65,0.1286
30,466,184,1,43,0.12788
30,375,187,4,34,0.12697
30,353,184,1,25,0.12644
30,386,182,1,30,0.12619
30,47,194,19,40,0.12612
30,591,233,2,114,0.1255
30,580,168,0,45,0.12535
30,412,189,1,32,0.12501
30,439,180,1,34,0.12451
30,517,147,1,66,0.12412
30,590,166,0,51,0.12379
30,558,170,0,53,0.12362
30,399,186,1,35,0.12349
30,427,183,1,52,0.1234
