30,205,195,1,19,0.18141
30,475,217,14,28,0.17917
30,390,190,15,25,0.17875
30,213,194,2,19,0.17453
30,428,222,12,32,0.17406
30,226,193,1,21,0.16649
30,268,185,1,27,0.16568
30,205,187,1,19,0.16102
30,275,191,1,30,0.16028
30,213,185,3,20,0.15723
30,46,213,1,46,0.1564
30,40,214,0,35,0.15446
30,404,177,19,50,0.15333
30,78,212,0,31,0.15313
30,494,213,3,25,0.15125
30,56,213,1,37,0.15099
30,77,214,1,36,0.15075
30,56,213,1,46,0.15048
30,445,158,4,29,0.14984
30,452,161,7,27,0.14906
30,68,213,1,36,0.14879
30,47,213,1,38,0.14816
30,55,215,1,48,0.1477
30,495,216,3,29,0.14759
30,117,212,0,37,0.14755
30,273,184,1,28,0.14702
30,67,213,1,44,0.14527
30,227,198,1,23,0.14527
30,216,199,1,21,0.14492
30,267,189,1,31,0.14452
30,271,200,1,31,0.14429
30,411,201,5,60,0.14403
30,424,185,1,54,0.14377
30,285,196,5,32,0.14371
30,86,215,1,35,0.14365
30,281,201,1,29,0.14318
30,78,210,0,27,0.14292
30,447,159,1,38,0.14221
30,49,215,1,34,0.14157
30,88,212,1,24,0.14144
30,276,198,1,29,0.14126
30,195,194,1,21,0.14106
30,470,216,1,42,0.14085
30,285,194,16,29,0.14031
30,628,254,1,42,0.13997
30,384,196,18,64,0.13975
30,87,213,1,29,0.1396
30,365,183,14,25,0.13942
30,8,208,1,32,0.13883
30,126,211,0,37,0.13881
30,403,199,3,67,0.13874
30,217,202,1,26,0.13834
30,396,187,15,39,0.13789
30,456,161,1,36,0.13777
30,469,216,1,31,0.13719
30,109,206,1,27,0.13691
30,38,211,1,40,0.13681
30,31,257,1,32,0.13604
30,119,204,1,27,0.13553
30,465,160,1,24,0.1352
30,96,215,1,34,0.1352
30,9,210,1,35,0.13499
30,41,245,0,26,0.13499
30,455,161,1,23,0.13494
30,119,208,1,29,0.13482
30,229,193,1,23,0.13464
30,31,213,0,36,0.13403
30,175,189,1,25,0.13337
30,467,164,1,33,0.13326
30,196,185,1,22,0.13305
30,441,154,1,33,0.13299
30,8,204,1,30,0.13294
30,411,172,21,53,0.13291
30,493,217,2,28,0.13282
30,217,195,2,22,0.13218
30,362,193,12,28,0.13212
30,125,213,0,42,0.13212
30,236,192,1,22,0.13198
30,5,212,1,45,0.13159
30,474,217,2,41,0.13156
30,405,196,1,62,0.13151
30,461,161,9,25,0.13143
30,28,211,0,40,0.13139
30,300,192,11,29,0.13136
30,415,184,3,56,0.13075
30,117,213,0,29,0.13051
30,168,188,1,25,0.12996
30,237,197,1,25,0.12989
30,272,201,0,35,0.12987
30,227,200,1,27,0.12971
30,401,194,6,61,0.12954
30,466,164,1,26,0.12923
30,267,195,1,31,0.12913
30,370,189,5,31,0.12908
30,77,215,0,50,0.12906
30,32,245,0,25,0.12895
30,130,202,0,29,0.12893
30,141,205,0,31,0.12859
30,6,218,7,24,0.12848
30,469,216,0,34,0.12848
30,225,183,1,22,0.12845
30,219,197,1,27,0.12845
30,244,191,2,23,0.1278
30,470,216,12,36,0.12759
30,205,194,4,21,0.12743
30,268,182,2,26,0.12743
30,448,157,2,40,0.1268
30,226,200,1,35,0.12648
30,460,214,1,42,0.12623
30,478,215,1,27,0.1262
30,232,133,8,25,0.12564
30,279,195,1,35,0.12557
30,160,210,1,34,0.12546
30,107,213,0,35,0.12537
30,150,210,1,33,0.12523
30,241,137,7,26,0.1252
30,50,243,1,26,0.12516
30,475,158,1,26,0.12507
30,274,177,1,29,0.12503
30,268,319,1,49,0.12487
30,285,197,1,29,0.12471
30,31,207,0,37,0.1246
30,150,204,0,32,0.1246
30,10,149,10,26,0.1245
30,40,255,1,33,0.12436
30,509,216,1,36,0.1242
30,224,136,8,25,0.12417
30,81,212,0,37,0.12412
30,447,160,1,24,0.12407
30,60,246,1,30,0.12397
30,175,194,1,26,0.12345
30,278,193,1,30,0.12335
30,29,210,0,34,0.12322
30,2,146,10,25,0.12322
30,435,184,1,57,0.12318
30,467,218,1,39,0.12312
30,97,213,1,23,0.12308
30,238,195,1,29,0.12293
30,55,206,1,33,0.12277
30,228,198,1,34,0.12273
30,277,199,1,33,0.12259
30,477,218,1,33,0.12257
30,50,249,1,28,0.12243
30,61,246,0,35,0.12226
30,269,191,1,32,0.12225
30,185,192,1,22,0.1221
30,160,204,0,33,0.12202
30,67,208,0,30,0.12168
30,396,197,14,60,0.12151
30,251,195,0,34,0.12149
30,56,240,0,37,0.12143
30,275,188,3,26,0.12136
30,90,211,1,37,0.12129
30,127,211,0,31,0.12121
30,287,198,4,29,0.121
30,237,193,3,24,0.12096
30,239,195,1,32,0.12095
30,37,213,0,50,0.12085
30,17,214,1,43,0.12081
30,256,187,0,26,0.12075
30,633,168,2,97,0.12074
30,160,205,0,31,0.12059
30,130,212,0,32,0.12058
30,216,191,2,19,0.12057
30,36,249,0,29,0.12044
30,358,200,12,37,0.12043
30,57,215,1,33,0.12039
30,159,216,3,35,0.12034
30,628,129,1,85,0.12013
30,382,187,17,18,0.12005
30,8,229,1,31,0.12002
30,463,157,4,21,0.11988
30,486,156,1,29,0.11961
30,270,196,0,35,0.11957
30,120,211,1,32,0.11953
30,273,182,5,26,0.11952
30,421,216,13,46,0.11935
30,260,195,0,35,0.11919
30,168,187,1,21,0.11915
30,30,228,0,30,0.11909
30,32,253,0,26,0.11893
30,140,200,0,31,0.11885
30,446,159,1,44,0.11878
30,169,189,1,28,0.11875
30,42,251,0,31,0.11855
30,370,189,1,32,0.11854
30,70,212,0,37,0.11836
30,220,199,1,39,0.11829
30,218,202,1,33,0.11821
30,20,213,0,35,0.11806
30,476,165,1,27,0.11794
30,227,189,2,21,0.11793
30,6,208,0,35,0.1179
30,262,202,1,35,0.1178
30,475,167,1,29,0.11761
30,68,224,1,44,0.11739
30,88,203,1,25,0.1172
30,508,212,1,25,0.11694
30,240,196,0,33,0.11689
30,278,190,14,27,0.11687
60,525,213,16,26,0.20641
60,265,179,1,27,0.18018
60,39,203,1,32,0.1752
60,206,182,1,23,0.16858
60,265,183,1,31,0.16764
60,258,183,1,24,0.1635
60,39,208,0,33,0.15937
60,418,189,14,76,0.15666
60,45,204,1,32,0.15596
60,466,219,16,39,0.15368
60,194,183,1,21,0.15275
60,227,183,1,24,0.15233
60,207,187,1,26,0.1521
60,266,187,1,33,0.15151
60,266,172,1,26,0.15143
60,257,184,1,30,0.14922
60,366,181,2,27,0.14772
60,234,183,1,23,0.14723
60,368,185,1,28,0.14662
60,507,209,1,39,0.14562
60,258,191,1,32,0.14541
60,45,207,0,35,0.14447
60,29,213,1,33,0.14436
60,274,183,1,29,0.14386
60,106,190,0,44,0.14287
60,260,194,0,36,0.14279
60,502,210,0,35,0.14241
60,41,199,1,30,0.14236
60,389,170,1,26,0.1422
60,248,183,0,23,0.14186
60,388,174,1,30,0.14168
60,116,186,0,48,0.14156
60,440,215,2,54,0.14042
60,257,177,1,22,0.14031
60,468,200,0,52,0.14027
60,187,184,1,22,0.14017
60,40,198,1,30,0.14015
60,41,202,1,31,0.13964
60,137,187,1,41,0.13932
60,60,199,0,28,0.1393
60,30,202,1,32,0.13927
60,266,175,2,26,0.13896
60,371,183,3,31,0.13879
60,107,187,0,41,0.13867
60,196,189,1,24,0.1385
60,215,183,1,22,0.13781
60,97,194,0,41,0.13781
60,145,189,1,39,0.13752
60,360,179,14,24,0.137
60,77,192,1,29,0.13681
60,87,192,0,30,0.1366
60,169,192,1,36,0.13653
60,216,188,0,25,0.13585
60,158,191,1,37,0.13572
60,269,191,1,33,0.13567
60,91,197,0,31,0.13557
60,227,187,1,27,0.13557
60,59,195,1,29,0.13553
60,267,189,1,38,0.13538
60,29,208,1,31,0.13511
60,117,207,4,33,0.13508
60,278,186,1,36,0.13497
60,176,189,1,25,0.13483
60,117,184,1,44,0.1348
60,226,172,1,24,0.13459
60,275,189,0,36,0.13414
60,127,184,0,43,0.13384
60,441,220,2,52,0.13384
60,508,209,0,32,0.1337
60,207,191,0,37,0.13367
60,88,194,0,36,0.13357
60,187,189,1,25,0.13322
60,248,184,0,30,0.13289
60,521,214,12,31,0.13276
60,146,187,1,33,0.13269
60,247,192,1,31,0.13259
